,file_path,copyright,falsePositive
3732,kubernetes-master/test/integration/scheduler/queue_test.go,Copyright 2021 The Kubernetes Authors.,0
3733,kubernetes-master/staging/src/k8s.io/client-go/tools/events/helper_test.go,Copyright 2021 The Kubernetes Authors.,0
3734,kubernetes-master/staging/src/k8s.io/client-go/tools/events/helper.go,Copyright 2021 The Kubernetes Authors.,0
3735,kubernetes-master/test/integration/certificates/duration_test.go,Copyright 2021 The Kubernetes Authors.,0
3736,kubernetes-master/test/integration/auth/podsecurity_test.go,Copyright 2021 The Kubernetes Authors.,0
3737,kubernetes-master/test/integration/logs/benchmark/common_test.go,Copyright 2021 The Kubernetes Authors.,0
3738,kubernetes-master/test/integration/logs/benchmark/load_test.go,Copyright 2021 The Kubernetes Authors.,0
3739,kubernetes-master/staging/src/k8s.io/client-go/tools/clientcmd/api/v1/defaults_test.go,Copyright 2021 The Kubernetes Authors.,0
3740,kubernetes-master/staging/src/k8s.io/client-go/tools/clientcmd/api/v1/defaults.go,Copyright 2021 The Kubernetes Authors.,0
3741,kubernetes-master/test/integration/logs/benchmark/benchmark_test.go,Copyright 2021 The Kubernetes Authors.,0
3742,kubernetes-master/test/integration/logs/benchmark/load.go,Copyright 2021 The Kubernetes Authors.,0
3743,kubernetes-master/test/integration/logs/benchmark/contextual-logging/benchmark_test.go,Copyright 2021 The Kubernetes Authors.,0
3744,kubernetes-master/staging/src/k8s.io/client-go/tools/clientcmd/main_test.go,Copyright 2021 The Kubernetes Authors.,0
3745,kubernetes-master/test/integration/logs/functional/json/output_test.go,Copyright 2021 The Kubernetes Authors.,0
3746,kubernetes-master/test/images/httpd/Dockerfile_windows,Copyright 2021 The Kubernetes Authors.,0
3747,kubernetes-master/test/images/nginx-new/Dockerfile_windows,Copyright 2021 The Kubernetes Authors.,0
3748,kubernetes-master/test/images/nginx-new/Dockerfile,Copyright 2021 The Kubernetes Authors.,0
3749,kubernetes-master/test/images/perl/Dockerfile,Copyright 2021 The Kubernetes Authors.,0
3750,kubernetes-master/test/images/nginx/Dockerfile,Copyright 2021 The Kubernetes Authors.,0
3751,kubernetes-master/test/images/windows-nanoserver/Dockerfile,Copyright 2021 The Kubernetes Authors.,0
3752,kubernetes-master/test/images/cuda-vector-add-old/Dockerfile,Copyright 2021 The Kubernetes Authors.,0
3753,kubernetes-master/test/images/nginx/Dockerfile_windows,Copyright 2021 The Kubernetes Authors.,0
3754,kubernetes-master/test/images/resource-consumer/utils_windows.go,Copyright 2021 The Kubernetes Authors.,0
3755,kubernetes-master/test/images/resource-consumer/consume-cpu/common.go,Copyright 2021 The Kubernetes Authors.,0
3756,kubernetes-master/test/images/resource-consumer/consume-cpu/consume_cpu_windows.go,Copyright 2021 The Kubernetes Authors.,0
3757,kubernetes-master/test/images/resource-consumer/utils.go,Copyright 2021 The Kubernetes Authors.,0
3758,kubernetes-master/test/images/resource-consumer/Dockerfile_windows,Copyright 2021 The Kubernetes Authors.,0
3759,kubernetes-master/test/images/busybox/Makefile,Copyright 2021 The Kubernetes Authors.,0
3760,kubernetes-master/test/images/busybox/Dockerfile_windows,Copyright 2021 The Kubernetes Authors.,0
3761,kubernetes-master/test/images/httpd-new/Dockerfile_windows,Copyright 2021 The Kubernetes Authors.,0
3762,kubernetes-master/test/images/windows-servercore-cache/Dockerfile,Copyright 2021 The Kubernetes Authors.,0
3763,kubernetes-master/staging/src/k8s.io/client-go/listers/policy/v1/poddisruptionbudget_expansion.go,Copyright 2021 The Kubernetes Authors.,0
3764,kubernetes-master/test/images/node-perf/npb-is/Dockerfile,Copyright 2021 The Kubernetes Authors.,0
3765,kubernetes-master/staging/src/k8s.io/client-go/testing/interface.go,Copyright 2021 The Kubernetes Authors.,0
3766,kubernetes-master/test/e2e/cloud/gcp/network/framework.go,Copyright 2021 The Kubernetes Authors.,0
3767,kubernetes-master/test/e2e/common/network/framework.go,Copyright 2021 The Kubernetes Authors.,0
3768,kubernetes-master/test/e2e/cloud/gcp/network/kube_proxy_migration.go,Copyright 2021 The Kubernetes Authors.,0
3769,kubernetes-master/test/e2e/cloud/gcp/common/upgrade_mechanics.go,Copyright 2021 The Kubernetes Authors.,0
3770,kubernetes-master/test/e2e/cloud/gcp/apps/stateful_apps.go,Copyright 2021 The Kubernetes Authors.,0
3771,kubernetes-master/test/e2e/cloud/gcp/apps/framework.go,Copyright 2021 The Kubernetes Authors.,0
3772,kubernetes-master/test/e2e/cloud/gcp/auth/framework.go,Copyright 2021 The Kubernetes Authors.,0
3773,kubernetes-master/test/e2e/cloud/gcp/auth/service_account_admission_controller_migration.go,Copyright 2021 The Kubernetes Authors.,0
3774,kubernetes-master/test/e2e/cloud/gcp/node/framework.go,Copyright 2021 The Kubernetes Authors.,0
3775,kubernetes-master/test/e2e/common/node/framework.go,Copyright 2021 The Kubernetes Authors.,0
3776,kubernetes-master/test/e2e/cloud/gcp/node/gpu.go,Copyright 2021 The Kubernetes Authors.,0
3777,kubernetes-master/test/e2e/apimachinery/apply.go,Copyright 2021 The Kubernetes Authors.,0
3778,kubernetes-master/test/e2e/apimachinery/crd_validation_rules.go,Copyright 2021 The Kubernetes Authors.,0
3779,kubernetes-master/test/e2e/network/hostport.go,Copyright 2021 The Kubernetes Authors.,0
3780,kubernetes-master/test/e2e/network/netpol/network_policy_api.go,Copyright 2021 The Kubernetes Authors.,0
3781,kubernetes-master/test/e2e/network/network_policy.go,Copyright 2021 The Kubernetes Authors.,0
3782,kubernetes-master/test/e2e/architecture/framework.go,Copyright 2021 The Kubernetes Authors.,0
3783,kubernetes-master/test/e2e/architecture/conformance.go,Copyright 2021 The Kubernetes Authors.,0
3784,kubernetes-master/test/e2e/windows/host_process.go,Copyright 2021 The Kubernetes Authors.,0
3785,kubernetes-master/test/e2e/testing-manifests/embed.go,Copyright 2021 The Kubernetes Authors.,0
3786,kubernetes-master/test/e2e/testing-manifests/storage-csi/update-hostpath.sh,Copyright 2021 The Kubernetes Authors.,0
3787,kubernetes-master/test/e2e/common/storage/framework.go,Copyright 2021 The Kubernetes Authors.,0
3788,kubernetes-master/test/e2e/common/imports.go,Copyright 2021 The Kubernetes Authors.,0
3789,kubernetes-master/test/e2e/common/node/ephemeral_containers.go,Copyright 2021 The Kubernetes Authors.,0
3790,kubernetes-master/test/e2e/framework/pod/utils.go,Copyright 2021 The Kubernetes Authors.,0
3791,kubernetes-master/test/e2e/framework/pod/dial.go,Copyright 2021 The Kubernetes Authors.,0
3792,kubernetes-master/test/e2e/framework/daemonset/fixtures.go,Copyright 2021 The Kubernetes Authors.,0
3793,kubernetes-master/staging/src/k8s.io/client-go/applyconfigurations/meta/v1/unstructured.go,Copyright 2021 The Kubernetes Authors.,0
3794,kubernetes-master/test/e2e/framework/testfiles/testfiles_test.go,Copyright 2021 The Kubernetes Authors.,0
3795,kubernetes-master/test/e2e/framework/metrics/snapshot_controller_metrics.go,Copyright 2021 The Kubernetes Authors.,0
3796,kubernetes-master/test/e2e/upgrades/upgrade_suite.go,Copyright 2021 The Kubernetes Authors.,0
3797,kubernetes-master/test/e2e/storage/drivers/csi-test/mock/service/identity.go,Copyright 2021 The Kubernetes Authors.,0
3798,kubernetes-master/test/e2e/storage/drivers/csi-test/mock/service/controller.go,Copyright 2021 The Kubernetes Authors.,0
3799,kubernetes-master/test/e2e/storage/drivers/csi-test/mock/cache/SnapshotCache.go,Copyright 2021 The Kubernetes Authors.,0
3800,kubernetes-master/test/e2e/storage/drivers/csi-test/driver/mock.go,Copyright 2021 The Kubernetes Authors.,0
3801,kubernetes-master/test/e2e/storage/drivers/csi-test/driver/driver.go,Copyright 2021 The Kubernetes Authors.,0
3802,kubernetes-master/test/e2e/storage/testsuites/volumeperf.go,Copyright 2021 The Kubernetes Authors.,0
3803,kubernetes-master/test/e2e/storage/testsuites/capacity.go,Copyright 2021 The Kubernetes Authors.,0
3804,kubernetes-master/test/e2e/storage/local_volume_resize.go,Copyright 2021 The Kubernetes Authors.,0
3805,kubernetes-master/staging/src/k8s.io/client-go/applyconfigurations/doc.go,Copyright 2021 The Kubernetes Authors.,0
3806,kubernetes-master/test/e2e/node/pod_resize.go,Copyright 2021 The Kubernetes Authors.,0
3807,kubernetes-master/test/instrumentation/stability-utils.sh,Copyright 2021 The Kubernetes Authors.,0
3808,kubernetes-master/test/instrumentation/testdata/staging/src/k8s.io/metrics/metrics.go,Copyright 2021 The Kubernetes Authors.,0
3809,kubernetes-master/test/e2e_node/lock_contention_linux_test.go,Copyright 2021 The Kubernetes Authors.,0
3810,kubernetes-master/test/e2e_node/util_sriov_unsupported.go,Copyright 2021 The Kubernetes Authors.,0
3811,kubernetes-master/test/e2e_node/node_shutdown_linux_test.go,Copyright 2021 The Kubernetes Authors.,0
3812,kubernetes-master/test/e2e_node/util_sriov_linux.go,Copyright 2021 The Kubernetes Authors.,0
3813,kubernetes-master/test/e2e_node/testing-manifests/embed.go,Copyright 2021 The Kubernetes Authors.,0
3814,kubernetes-master/test/e2e_node/os_label_rename_test.go,Copyright 2021 The Kubernetes Authors.,0
3815,kubernetes-master/test/e2e_node/device_manager_test.go,Copyright 2021 The Kubernetes Authors.,0
3816,kubernetes-master/test/e2e_node/kubeletconfig/kubeletconfig.go,Copyright 2021 The Kubernetes Authors.,0
3817,kubernetes-master/test/e2e_node/gcp/framework.go,Copyright 2021 The Kubernetes Authors.,0
3818,kubernetes-master/test/cmd/convert.sh,Copyright 2021 The Kubernetes Authors.,0
3819,kubernetes-master/test/fixtures/embed.go,Copyright 2021 The Kubernetes Authors.,0
3820,kubernetes-master/pkg/credentialprovider/plugin/metrics.go,Copyright 2021 The Kubernetes Authors.,0
3821,kubernetes-master/staging/src/k8s.io/client-go/doc.go,Copyright 2021 The Kubernetes Authors.,0
3822,kubernetes-master/staging/src/k8s.io/client-go/rest/with_retry.go,Copyright 2021 The Kubernetes Authors.,0
3823,kubernetes-master/staging/src/k8s.io/client-go/rest/with_retry_test.go,Copyright 2021 The Kubernetes Authors.,0
3824,kubernetes-master/staging/src/k8s.io/pod-security-admission/test/fixtures_hostNamespaces.go,Copyright 2021 The Kubernetes Authors.,0
3825,kubernetes-master/staging/src/k8s.io/pod-security-admission/test/fixtures_runAsNonRoot.go,Copyright 2021 The Kubernetes Authors.,0
3826,kubernetes-master/staging/src/k8s.io/pod-security-admission/test/fixtures_runAsUser.go,Copyright 2021 The Kubernetes Authors.,0
3827,kubernetes-master/staging/src/k8s.io/pod-security-admission/test/helpers_seccomp.go,Copyright 2021 The Kubernetes Authors.,0
3828,kubernetes-master/staging/src/k8s.io/pod-security-admission/test/fixtures_seccompProfile_baseline.go,Copyright 2021 The Kubernetes Authors.,0
3829,kubernetes-master/staging/src/k8s.io/pod-security-admission/test/fixtures_windowsHostProcess.go,Copyright 2021 The Kubernetes Authors.,0
3830,kubernetes-master/staging/src/k8s.io/pod-security-admission/test/fixtures_restrictedVolumes.go,Copyright 2021 The Kubernetes Authors.,0
3831,kubernetes-master/staging/src/k8s.io/pod-security-admission/test/fixtures_sysctls.go,Copyright 2021 The Kubernetes Authors.,0
3832,kubernetes-master/staging/src/k8s.io/pod-security-admission/test/fixtures_seLinuxOptions.go,Copyright 2021 The Kubernetes Authors.,0
3833,kubernetes-master/staging/src/k8s.io/pod-security-admission/test/fixtures_procMount.go,Copyright 2021 The Kubernetes Authors.,0
3834,kubernetes-master/staging/src/k8s.io/pod-security-admission/test/fixtures_hostPorts.go,Copyright 2021 The Kubernetes Authors.,0
3835,kubernetes-master/staging/src/k8s.io/pod-security-admission/test/fixtures_capabilities_restricted.go,Copyright 2021 The Kubernetes Authors.,0
3836,kubernetes-master/staging/src/k8s.io/pod-security-admission/test/fixtures.go,Copyright 2021 The Kubernetes Authors.,0
3837,kubernetes-master/staging/src/k8s.io/pod-security-admission/test/fixtures_appArmorProfile.go,Copyright 2021 The Kubernetes Authors.,0
3838,kubernetes-master/staging/src/k8s.io/pod-security-admission/test/fixtures_capabilities_baseline.go,Copyright 2021 The Kubernetes Authors.,0
3839,kubernetes-master/staging/src/k8s.io/pod-security-admission/test/fixtures_hostPathVolumes.go,Copyright 2021 The Kubernetes Authors.,0
3840,kubernetes-master/staging/src/k8s.io/pod-security-admission/test/fixtures_seccompProfile_restricted.go,Copyright 2021 The Kubernetes Authors.,0
3841,kubernetes-master/staging/src/k8s.io/pod-security-admission/test/fixtures_allowPrivilegeEscalation.go,Copyright 2021 The Kubernetes Authors.,0
3842,kubernetes-master/staging/src/k8s.io/pod-security-admission/test/fixtures_test.go,Copyright 2021 The Kubernetes Authors.,0
3843,kubernetes-master/staging/src/k8s.io/pod-security-admission/test/doc.go,Copyright 2021 The Kubernetes Authors.,0
3844,kubernetes-master/staging/src/k8s.io/pod-security-admission/test/fixtures_privileged.go,Copyright 2021 The Kubernetes Authors.,0
3845,kubernetes-master/staging/src/k8s.io/pod-security-admission/test/helpers.go,Copyright 2021 The Kubernetes Authors.,0
3846,kubernetes-master/staging/src/k8s.io/pod-security-admission/test/run.go,Copyright 2021 The Kubernetes Authors.,0
3847,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/admission_test.go,Copyright 2021 The Kubernetes Authors.,0
3848,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/pods.go,Copyright 2021 The Kubernetes Authors.,0
3849,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/response.go,Copyright 2021 The Kubernetes Authors.,0
3850,kubernetes-master/pkg/volume/metrics_block_linux_test.go,Copyright 2021 The Kubernetes Authors.,0
3851,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/api/load/load_test.go,Copyright 2021 The Kubernetes Authors.,0
3852,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/api/load/load.go,Copyright 2021 The Kubernetes Authors.,0
3853,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/api/scheme/scheme.go,Copyright 2021 The Kubernetes Authors.,0
3854,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/api/scheme/scheme_test.go,Copyright 2021 The Kubernetes Authors.,0
3855,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/api/register.go,Copyright 2021 The Kubernetes Authors.,0
3856,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/api/validation/validation.go,Copyright 2021 The Kubernetes Authors.,0
3857,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/api/validation/validation_test.go,Copyright 2021 The Kubernetes Authors.,0
3858,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/api/v1beta1/register.go,Copyright 2021 The Kubernetes Authors.,0
3859,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/api/v1beta1/defaults_test.go,Copyright 2021 The Kubernetes Authors.,0
3860,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/api/v1beta1/defaults.go,Copyright 2021 The Kubernetes Authors.,0
3861,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/api/v1beta1/types.go,Copyright 2021 The Kubernetes Authors.,0
3862,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/api/v1beta1/doc.go,Copyright 2021 The Kubernetes Authors.,0
3863,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/api/v1alpha1/register.go,Copyright 2021 The Kubernetes Authors.,0
3864,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/api/v1alpha1/defaults_test.go,Copyright 2021 The Kubernetes Authors.,0
3865,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/api/v1alpha1/defaults.go,Copyright 2021 The Kubernetes Authors.,0
3866,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/api/v1alpha1/types.go,Copyright 2021 The Kubernetes Authors.,0
3867,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/api/v1alpha1/doc.go,Copyright 2021 The Kubernetes Authors.,0
3868,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/api/register_test.go,Copyright 2021 The Kubernetes Authors.,0
3869,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/api/types.go,Copyright 2021 The Kubernetes Authors.,0
3870,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/api/doc.go,Copyright 2021 The Kubernetes Authors.,0
3871,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/api/helpers.go,Copyright 2021 The Kubernetes Authors.,0
3872,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/namespace.go,Copyright 2021 The Kubernetes Authors.,0
3873,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/main_test.go,Copyright 2021 The Kubernetes Authors.,0
3874,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/admission.go,Copyright 2021 The Kubernetes Authors.,0
3875,kubernetes-master/staging/src/k8s.io/pod-security-admission/admission/doc.go,Copyright 2021 The Kubernetes Authors.,0
3876,kubernetes-master/staging/src/k8s.io/pod-security-admission/api/constants.go,Copyright 2021 The Kubernetes Authors.,0
3877,kubernetes-master/staging/src/k8s.io/pod-security-admission/api/helpers_test.go,Copyright 2021 The Kubernetes Authors.,0
3878,kubernetes-master/staging/src/k8s.io/pod-security-admission/api/attributes.go,Copyright 2021 The Kubernetes Authors.,0
3879,kubernetes-master/staging/src/k8s.io/pod-security-admission/api/doc.go,Copyright 2021 The Kubernetes Authors.,0
3880,kubernetes-master/staging/src/k8s.io/pod-security-admission/api/helpers.go,Copyright 2021 The Kubernetes Authors.,0
3881,kubernetes-master/staging/src/k8s.io/pod-security-admission/webhook/Makefile,Copyright 2021 The Kubernetes Authors.,0
3882,kubernetes-master/staging/src/k8s.io/pod-security-admission/webhook/Dockerfile,Copyright 2021 The Kubernetes Authors.,0
3883,kubernetes-master/staging/src/k8s.io/pod-security-admission/metrics/metrics.go,Copyright 2021 The Kubernetes Authors.,0
3884,kubernetes-master/staging/src/k8s.io/pod-security-admission/metrics/metrics_test.go,Copyright 2021 The Kubernetes Authors.,0
3885,kubernetes-master/staging/src/k8s.io/pod-security-admission/metrics/doc.go,Copyright 2021 The Kubernetes Authors.,0
3886,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_hostPathVolumes_test.go,Copyright 2021 The Kubernetes Authors.,0
3887,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_seccompProfile_baseline.go,Copyright 2021 The Kubernetes Authors.,0
3888,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_seLinuxOptions.go,Copyright 2021 The Kubernetes Authors.,0
3889,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/visitor.go,Copyright 2021 The Kubernetes Authors.,0
3890,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_windowsHostProcess_test.go,Copyright 2021 The Kubernetes Authors.,0
3891,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_capabilities_restricted.go,Copyright 2021 The Kubernetes Authors.,0
3892,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_runAsNonRoot.go,Copyright 2021 The Kubernetes Authors.,0
3893,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_sysctls_test.go,Copyright 2021 The Kubernetes Authors.,0
3894,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_runAsUser_test.go,Copyright 2021 The Kubernetes Authors.,0
3895,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_procMount.go,Copyright 2021 The Kubernetes Authors.,0
3896,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_capabilities_restricted_test.go,Copyright 2021 The Kubernetes Authors.,0
3897,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_capabilities_baseline.go,Copyright 2021 The Kubernetes Authors.,0
3898,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_seccompProfile_restricted.go,Copyright 2021 The Kubernetes Authors.,0
3899,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_privileged_test.go,Copyright 2021 The Kubernetes Authors.,0
3900,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_restrictedVolumes_test.go,Copyright 2021 The Kubernetes Authors.,0
3901,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_hostNamespaces.go,Copyright 2021 The Kubernetes Authors.,0
3902,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_restrictedVolumes.go,Copyright 2021 The Kubernetes Authors.,0
3903,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/registry.go,Copyright 2021 The Kubernetes Authors.,0
3904,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_windowsHostProcess.go,Copyright 2021 The Kubernetes Authors.,0
3905,kubernetes-master/pkg/volume/metrics_block.go,Copyright 2021 The Kubernetes Authors.,0
3906,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_hostPathVolumes.go,Copyright 2021 The Kubernetes Authors.,0
3907,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_capabilities_baseline_test.go,Copyright 2021 The Kubernetes Authors.,0
3908,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_hostNamespaces_test.go,Copyright 2021 The Kubernetes Authors.,0
3909,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_seLinuxOptions_test.go,Copyright 2021 The Kubernetes Authors.,0
3910,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_hostPorts.go,Copyright 2021 The Kubernetes Authors.,0
3911,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_runAsUser.go,Copyright 2021 The Kubernetes Authors.,0
3912,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_allowPrivilegeEscalation_test.go,Copyright 2021 The Kubernetes Authors.,0
3913,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_seccompProfile_restricted_test.go,Copyright 2021 The Kubernetes Authors.,0
3914,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_hostPorts_test.go,Copyright 2021 The Kubernetes Authors.,0
3915,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_allowPrivilegeEscalation.go,Copyright 2021 The Kubernetes Authors.,0
3916,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/registry_test.go,Copyright 2021 The Kubernetes Authors.,0
3917,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_appArmorProfile_test.go,Copyright 2021 The Kubernetes Authors.,0
3918,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_runAsNonRoot_test.go,Copyright 2021 The Kubernetes Authors.,0
3919,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/doc.go,Copyright 2021 The Kubernetes Authors.,0
3920,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/checks.go,Copyright 2021 The Kubernetes Authors.,0
3921,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_privileged.go,Copyright 2021 The Kubernetes Authors.,0
3922,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_seccompProfile_baseline_test.go,Copyright 2021 The Kubernetes Authors.,0
3923,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_sysctls.go,Copyright 2021 The Kubernetes Authors.,0
3924,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_appArmorProfile.go,Copyright 2021 The Kubernetes Authors.,0
3925,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/helpers.go,Copyright 2021 The Kubernetes Authors.,0
3926,kubernetes-master/staging/src/k8s.io/pod-security-admission/policy/check_procMount_test.go,Copyright 2021 The Kubernetes Authors.,0
3927,kubernetes-master/staging/src/k8s.io/pod-security-admission/cmd/webhook/server/scheme.go,Copyright 2021 The Kubernetes Authors.,0
3928,kubernetes-master/staging/src/k8s.io/pod-security-admission/cmd/webhook/server/server.go,Copyright 2021 The Kubernetes Authors.,0
3929,kubernetes-master/staging/src/k8s.io/pod-security-admission/cmd/webhook/server/options/options.go,Copyright 2021 The Kubernetes Authors.,0
3930,kubernetes-master/staging/src/k8s.io/pod-security-admission/cmd/webhook/webhook.go,Copyright 2021 The Kubernetes Authors.,0
3931,kubernetes-master/staging/src/k8s.io/pod-security-admission/doc.go,Copyright 2021 The Kubernetes Authors.,0
3932,kubernetes-master/staging/src/k8s.io/cli-runtime/pkg/genericclioptions/command_headers_test.go,Copyright 2021 The Kubernetes Authors.,0
3933,kubernetes-master/staging/src/k8s.io/cli-runtime/pkg/genericclioptions/command_headers.go,Copyright 2021 The Kubernetes Authors.,0
3934,kubernetes-master/staging/src/k8s.io/cli-runtime/pkg/printers/yaml_test.go,Copyright 2021 The Kubernetes Authors.,0
3935,kubernetes-master/staging/src/k8s.io/cli-runtime/pkg/printers/yaml.go,Copyright 2021 The Kubernetes Authors.,0
3936,kubernetes-master/staging/src/k8s.io/cli-runtime/pkg/printers/managedfields.go,Copyright 2021 The Kubernetes Authors.,0
3937,kubernetes-master/staging/src/k8s.io/cli-runtime/pkg/printers/managedfields_test.go,Copyright 2021 The Kubernetes Authors.,0
3938,kubernetes-master/pkg/routes/logs_test.go,Copyright 2021 The Kubernetes Authors.,0
3939,kubernetes-master/pkg/registry/admissionregistration/validatingwebhookconfiguration/strategy_test.go,Copyright 2021 The Kubernetes Authors.,0
3940,kubernetes-master/pkg/registry/admissionregistration/validatingwebhookconfiguration/storage/storage_test.go,Copyright 2021 The Kubernetes Authors.,0
3941,kubernetes-master/pkg/registry/apiserverinternal/storageversion/strategy_test.go,Copyright 2021 The Kubernetes Authors.,0
3942,kubernetes-master/pkg/registry/apiserverinternal/storageversion/storage/storage_test.go,Copyright 2021 The Kubernetes Authors.,0
3943,kubernetes-master/pkg/registry/networking/networkpolicy/strategy_test.go,Copyright 2021 The Kubernetes Authors.,0
3944,kubernetes-master/pkg/registry/flowcontrol/ensurer/prioritylevelconfiguration.go,Copyright 2021 The Kubernetes Authors.,0
3945,kubernetes-master/pkg/registry/flowcontrol/ensurer/strategy.go,Copyright 2021 The Kubernetes Authors.,0
3946,kubernetes-master/pkg/registry/flowcontrol/ensurer/flowschema_test.go,Copyright 2021 The Kubernetes Authors.,0
3947,kubernetes-master/pkg/registry/flowcontrol/ensurer/prioritylevelconfiguration_test.go,Copyright 2021 The Kubernetes Authors.,0
3948,kubernetes-master/pkg/registry/flowcontrol/ensurer/flowschema.go,Copyright 2021 The Kubernetes Authors.,0
3949,kubernetes-master/pkg/registry/core/service/ipallocator/metrics.go,Copyright 2021 The Kubernetes Authors.,0
3950,kubernetes-master/pkg/registry/core/service/storage/transaction_test.go,Copyright 2021 The Kubernetes Authors.,0
3951,kubernetes-master/pkg/registry/core/podtemplate/strategy_test.go,Copyright 2021 The Kubernetes Authors.,0
3952,kubernetes-master/staging/src/k8s.io/cli-runtime/doc.go,Copyright 2021 The Kubernetes Authors.,0
3953,kubernetes-master/staging/src/k8s.io/kube-proxy/doc.go,Copyright 2021 The Kubernetes Authors.,0
3954,kubernetes-master/pkg/registry/rbac/rest/storage_rbac_test.go,Copyright 2021 The Kubernetes Authors.,0
3955,kubernetes-master/pkg/registry/certificates/certificates/storage/metrics.go,Copyright 2021 The Kubernetes Authors.,0
3956,kubernetes-master/pkg/registry/certificates/certificates/storage/metrics_test.go,Copyright 2021 The Kubernetes Authors.,0
3957,kubernetes-master/staging/src/k8s.io/cri-api/doc.go,Copyright 2021 The Kubernetes Authors.,0
3958,kubernetes-master/pkg/proxy/winkernel/proxier_test.go,Copyright 2021 The Kubernetes Authors.,0
3959,kubernetes-master/pkg/kubelet/status/fake_status_manager.go,Copyright 2021 The Kubernetes Authors.,0
3960,kubernetes-master/pkg/kubelet/status/state/checkpoint.go,Copyright 2021 The Kubernetes Authors.,0
3961,kubernetes-master/pkg/kubelet/status/state/state_checkpoint.go,Copyright 2021 The Kubernetes Authors.,0
3962,kubernetes-master/pkg/kubelet/status/state/state.go,Copyright 2021 The Kubernetes Authors.,0
